"collection"	"year"	"title"	"author"	"journal"	"doi"
"SDIV"	2018	"Restoration and repair of Earth's damaged ecosystems"	"Jones, H. P., Jones, P. C., Barbier, E. B., Blackburn, R. C., Benayas, J. M. R., Holl, K. D., McCrackin, M., Meli, P., Montoya, D. and Mateos, D. M."	"Proceedings of the Royal Society B-Biological Sciences"	"10.1098/rspb.2017.2577"
"SDIV"	2018	"Macroecological and macroevolutionary patterns emerge in the universe of GNU/Linux operating systems"	"Keil, Petr, MacDonald, A. A. M., Ramirez, Kelly S., Bennett, Joanne M., García-Peña, Gabriel E., Yguel, Benjamin, Bourgeois, Bérenger and Meyer, Carsten"	"Ecography"	"10.1111/ecog.03424"
"SDIV"	2018	"Spatial scaling of extinction rates: Theory and data reveal nonlinearity and a major upscaling and downscaling challenge"	"Keil, P., Pereira, H. M., Cabral, J. S., Chase, J. M., May, F., Martins, I. S. and Winter, M."	"Global Ecology and Biogeography"	"10.1111/geb.12669"
"SDIV"	2018	"The changing role of ornamental horticulture in alien plant invasions"	"Kleunen, Mark van, Essl, Franz, Pergl, Jan, Brundu, Giuseppe, Carboni, Marta, Dullinger, Stefan, Early, Regan, González‐Moreno, Pablo, Groom, Quentin J., Hulme, Philip E., Kueffer, Christoph, Kühn, Ingolf, Máguas, Cristina, Maurel, Noëlie, Novoa, Ana, Parepa, Madalin, Pyšek, Petr, Seebens, Hanno, Tanner, Rob, Touza, Julia, Verbrugge, Laura, Weber, Ewald, Dawson, Wayne, Kreft, Holger, Weigelt, Patrick, Winter, Marten, Klonner, Günther, Talluto, Matthew V. and Dehnen‐Schmutz, Katharina"	"Biological Reviews"	"10.1111/brv.12402"
"SDIV"	2018	"Using the ‘regime shift’ concept in addressing social–ecological change"	"Kull, Christian A., Kueffer, Christoph, Richardson, David M., Vaz, Ana Sofia, Vicente, Joana R. and Honrado, João Pradinho"	"Geographical Research"	"10.1111/1745-5871.12267"
"SDIV"	2018	"Lifting the veil: richness measurements fail to detect systematic biodiversity change over three decades"	"Larsen, Stefano, Chase, Jonathan M., Durance, Isabelle and Ormerod, Steve J."	"Ecology"	"10.1002/ecy.2213"
"SDIV"	2018	"Stress response of Chironomus riparius to changes in water temperature and oxygen concentration in a lowland stream"	"Manfrin, Alessandro, Larsen, Stefano, Scalici, Massimiliano, Wuertz, Sven and Monaghan, Michael T."	"Ecological Indicators"	"10.1016/j.ecolind.2018.08.015"
"SDIV"	2018	"Prioritizing phylogenetic diversity captures functional diversity unreliably"	"Mazel, Florent, Pennell, Matthew W., Cadotte, Marc W., Diaz, Sandra, Dalla Riva, Giulio Valentino, Grenyer, Richard, Leprieur, Fabien, Mooers, Arne O., Mouillot, David, Tucker, Caroline M. and Pearse, William D."	"Nature Communications"	"10.1038/s41467-018-05126-3"
"SDIV"	2018	"Agricultural policy can reduce wildfires"	"Moreira, Francisco and Pe'er, Guy"	"Science"	"10.1126/science.aat1359"
"SDIV"	2018	"Remoteness promotes biological invasions on islands worldwide"	"Moser, Dietmar, Lenzner, Bernd, Weigelt, Patrick, Dawson, Wayne, Kreft, Holger, Pergl, Jan, Pyšek, Petr, van Kleunen, Mark, Winter, Marten, Capinha, César, Cassey, Phillip, Dullinger, Stefan, Economo, Evan P., García-Díaz, Pablo, Guénard, Benoit, Hofhansl, Florian, Mang, Thomas, Seebens, Hanno and Essl, Franz"	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.1804179115"
"SDIV"	2018	"Widespread winners and narrow-ranged losers: Land use homogenizes biodiversity in local assemblages worldwide"	"Newbold, Tim, Hudson, Lawrence N., Contu, Sara, Hill, Samantha L. L., Beck, Jan, Liu, Yunhui, Meyer, Carsten, Phillips, Helen R. P., Scharlemann, Jörn P. W. and Purvis, Andy"	"PLOS Biology"	"10.1371/journal.pbio.2006841"
"SDIV"	2018	"A million and more trees for science"	"Paquette, Alain, Hector, Andy, Castagneyrol, Bastien, Vanhellemont, Margot, Koricheva, Julia, Scherer-Lorenzen, Michael, Verheyen, Kris, Abdala-Roberts, Luis, Auge, Harald, Barsoum, Nadia, Bauhus, Jürgen, Baum, Christel, Bruelheide, Helge, Castagneyrol, Bastien, Cavender-Bares, Jeannine, Eisenhauer, Nico, Ferlian, Olga, Ganade, Gislene, Godbold, Douglas, Gravel, Dominique, Hall, Jefferson, Hector, Andy, Hobbs, Richard, Hoelscher, Dirk, Hulvey, Kristin B., Huxham, Mark, Jactel, Hervé, Koricheva, Julia, Kreft, Holger, Liang, Jingjing, Mereu, Simone, Messier, Christian, Montgomery, Rebecca, Muys, Bart, Nock, Charles, Paquette, Alain, Parker, John, Parker, William, Parra-Tabla, Victor, Perring, Michael P., Ponette, Quentin, Potvin, Catherine, Reich, Peter B., Rewald, Boris, Sandén, Hans, Scherer-Lorenzen, Michael, Smith, Andy, Standish, Rachel, Vanhellemont, Margot, Verheyen, Kris, Weih, Martin, Wollni, Meike, Zemp, Delphine Clara and TreeDivNet"	"Nature Ecology & Evolution"	"10.1038/s41559-018-0544-0"
"SDIV"	2018	"Biodiversity assessments: Origin matters"	"Pauchard, Aníbal, Meyerson, Laura A., Bacher, Sven, Blackburn, Tim M., Brundu, Giuseppe, Cadotte, Marc W., Courchamp, Franck, Essl, Franz, Genovesi, Piero, Haider, Sylvia, Holmes, Nick D., Hulme, Philip E., Jeschke, Jonathan M., Lockwood, Julie L., Novoa, Ana, Nuñez, Martin A., Peltzer, Duane A., Pyšek, Petr, Richardson, David M., Simberloff, Daniel, Smith, Kevin, van Wilgen, Brian W., Vilà, Montserrat, Wilson, John R. U., Winter, Marten and Zenni, Rafael D."	"PLOS Biology"	"10.1371/journal.pbio.2006686"
"SDIV"	2018	"The effect of fragment area on site-level biodiversity"	"Phillips, Helen R. P., Halley, John M., Urbina-Cardona, J. Nicolas and Purvis, Andy"	"Ecography"	"10.1111/ecog.02956"
"SDIV"	2018	"Realized niche and microhabitat selection of the eastern green lizard (Lacerta viridis) at the core and periphery of its distribution range"	"Prieto-Ramirez, Ana M., Pe’er, Guy, Rödder, Dennis and Henle, Klaus"	"Ecology and Evolution"	"10.1002/ece3.4612"
"SDIV"	2018	"Identification of potential source and sink areas for butterflies on the Iberian Peninsula"	"Pulido-Pastor, Antonio, Márquez, Ana Luz, García-Barros, Enrique and Real, Raimundo"	"Insect Conservation and Diversity"	"10.1111/icad.12297"
"SDIV"	2018	"Interregional flows of ecosystem services: Concepts, typology and four cases"	"Schröter, Matthias, Koellner, Thomas, Alkemade, Rob, Arnhold, Sebastian, Bagstad, Kenneth J., Erb, Karl-Heinz, Frank, Karin, Kastner, Thomas, Kissinger, Meidad, Liu, Jianguo, López-Hoffman, Laura, Maes, Joachim, Marques, Alexandra, Martín-López, Berta, Meyer, Carsten, Schulp, Catharina J. E., Thober, Jule, Wolff, Sarah and Bonn, Aletta"	"Ecosystem Services"	"10.1016/j.ecoser.2018.02.003"
"SDIV"	2018	"Global rise in emerging alien species results from increased accessibility of new source pools"	"Seebens, Hanno, Blackburn, Tim M., Dyer, Ellie E., Genovesi, Piero, Hulme, Philip E., Jeschke, Jonathan M., Pagad, Shyama, Pyšek, Petr, van Kleunen, Mark, Winter, Marten, Ansong, Michael, Arianoutsou, Margarita, Bacher, Sven, Blasius, Bernd, Brockerhoff, Eckehard G., Brundu, Giuseppe, Capinha, César, Causton, Charlotte E., Celesti-Grapow, Laura, Dawson, Wayne, Dullinger, Stefan, Economo, Evan P., Fuentes, Nicol, Guénard, Benoit, Jäger, Heinke, Kartesz, John, Kenis, Marc, Kühn, Ingolf, Lenzner, Bernd, Liebhold, Andrew M., Mosena, Alexander, Moser, Dietmar, Nentwig, Wolfgang, Nishino, Misako, Pearman, David, Pergl, Jan, Rabitsch, Wolfgang, Rojas-Sandoval, Julissa, Roques, Alain, Rorke, Stephanie, Rossinelli, Silvia, Roy, Helen E., Scalera, Riccardo, Schindler, Stefan, Štajerová, Kateřina, Tokarska-Guzik, Barbara, Walker, Kevin, Ward, Darren F., Yamanaka, Takehiko and Essl, Franz"	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.1719429115"
"SDIV"	2018	"Accelerated increase in plant species richness on mountain summits is linked to warming"	"Steinbauer, Manuel J., Grytnes, John-Arvid, Jurasinski, Gerald, Kulonen, Aino, Lenoir, Jonathan, Pauli, Harald, Rixen, Christian, Winkler, Manuela, Bardy-Durchhalter, Manfred, Barni, Elena, Bjorkman, Anne D., Breiner, Frank T., Burg, Sarah, Czortek, Patryk, Dawes, Melissa A., Delimat, Anna, Dullinger, Stefan, Erschbamer, Brigitta, Felde, Vivian A., Fernández-Arberas, Olatz, Fossheim, Kjetil F., Gómez-García, Daniel, Georges, Damien, Grindrud, Erlend T., Haider, Sylvia, Haugum, Siri V., Henriksen, Hanne, Herreros, María J., Jaroszewicz, Bogdan, Jaroszynska, Francesca, Kanka, Robert, Kapfer, Jutta, Klanderud, Kari, Kühn, Ingolf, Lamprecht, Andrea, Matteodo, Magali, di Cella, Umberto Morra, Normand, Signe, Odland, Arvid, Olsen, Siri L., Palacio, Sara, Petey, Martina, Piscová, Veronika, Sedlakova, Blazena, Steinbauer, Klaus, Stöckli, Veronika, Svenning, Jens-Christian, Teppa, Guido, Theurillat, Jean-Paul, Vittoz, Pascal, Woodin, Sarah J., Zimmermann, Niklaus E. and Wipf, Sonja"	"Nature"	"10.1038/s41586-018-0005-6"
"SDIV"	2018	"Abundance and survival rates of three leaf-litter frog species in fragments and continuous forest of the Mata Atlântica, Brazil"	"Steinicke, Henning, Pe’er, Guy and Henle, Klaus"	"Nature Conservation"	"10.3897/natureconservation.26.25339"
"SDIV"	2018	"Mechanistically derived dispersal kernels explain species-level patterns of recruitment and succession"	"Sullivan, Lauren L., Clark, Adam T., Tilman, David and Shaw, Allison K."	"Ecology"	"10.1002/ecy.2498"
"SDIV"	2018	"Identifying mechanisms that structure ecological communities by snapping model parameters to empirically observed tradeoffs"	"Thomas Clark, Adam, Lehman, Clarence and Tilman, David"	"Ecology Letters"	"10.1111/ele.12910"
"SDIV"	2018	"Traditional plant functional groups explain variation in economic but not size-related traits across the tundra biome"	"Thomas, H. J. D., Myers-Smith, I. H., Bjorkman, A. D., Elmendorf, S. C., Blok, D., Cornelissen, J. H. C., Forbes, B. C., Hollister, R. D., Normand, S., Prevéy, J. S., Rixen, C., Schaepman-Strub, G., Wilmking, M., Wipf, S., Cornwell, W., Kattge, J., Goetz, S. J., Guay, K. C., Alatalo, J. M., Anadon-Rosell, A., Angers-Blondin, S., Berner, L. T., Björk, R. G., Buchwal, A., Buras, A., Carbognani, M., Christie, K., Siegwart Collier, L., Cooper, E. J., Eskelinen, A., Frei, E. R., Grau, O., Grogan, P., Hallinger, M., Heijman, M. M. P. D., Hermanutz, L., Hudson, J. M. G., Hülber, K., Iturrate-Garcia, M., Iversen, C. M., Jaroszynska, F., Johnstone, J. F., Kaarlejärvi, E., Kulonen, A., Lamarque, L. J., Lévesque, E., Little, C. J., Michelsen, A., Milbau, A., Nabe-Nielsen, J., Nielsen, S. S., Ninot, J. M., Oberbauer, S. F., Olofsson, J., Onipchenko, V. G., Petraglia, A., Rumpf, S. B., Semenchuk, P. R., Soudzilovskaia, N. A., Spasojevic, M. J., Speed, J. D. M., Tape, K. D., Te Beest, M., Tomaselli, M., Trant, A., Treier, U. A., Venn, S., Vowles, T., Weijers, S., Zamin, T., Atkin, O. K., Bahn, M., Blonder, B., Campetella, G., Cerabolini, B. E. L., Chapin Iii, F. S., Dainese, M., de Vries, F. T., Díaz, S., Green, W., Jackson, R., Manning, P., Niinemets, Ü, Ozinga, W. A., Peñuelas, J., Reich, P. B., Schamp, B., Sheremetev, S. and van Bodegom, P. M."	"Global Ecology and Biogeography"	"10.1111/geb.12783"
"SDIV"	2018	"On the relationship between phylogenetic diversity and trait diversity"	"Tucker, C. M., Davies, T. J., Cadotte, M. W. and Pearse, W. D."	"Ecology"	"10.1002/ecy.2349"
"SDIV"	2018	"A simplified mark–release–recapture protocol to improve the cost effectiveness of repeated population size quantification"	"Turlure, Camille, Pe'er, Guy, Baguette, Michel and Schtickzelle, Nicolas"	"Methods in Ecology and Evolution"	"10.1111/2041-210x.12900"
"SDIV"	2018	"Continental mapping of forest ecosystem functions reveals a high but unrealised potential for forest multifunctionality"	"van der Plas, Fons, Ratcliffe, Sophia, Ruiz-Benito, Paloma, Scherer-Lorenzen, Michael, Verheyen, Kris, Wirth, Christian, Zavala, Miguel A., Ampoorter, Evy, Baeten, Lander, Barbaro, Luc, Bastias, Cristina C., Bauhus, Jürgen, Benavides, Raquel, Benneter, Adam, Bonal, Damien, Bouriaud, Olivier, Bruelheide, Helge, Bussotti, Filippo, Carnol, Monique, Castagneyrol, Bastien, Charbonnier, Yohan, Cornelissen, Johannes H. C., Dahlgren, Jonas, Checko, Ewa, Coppi, Andrea, Dawud, Seid Muhie, Deconchat, Marc, De Smedt, Pallieter, De Wandeler, Hans, Domisch, Timo, Finér, Leena, Fotelli, Mariangela, Gessler, Arthur, Granier, André, Grossiord, Charlotte, Guyot, Virginie, Haase, Josephine, Hättenschwiler, Stephan, Jactel, Hervé, Jaroszewicz, Bogdan, Joly, François-Xavier, Jucker, Tommaso, Kambach, Stephan, Kaendler, Gerald, Kattge, Jens, Koricheva, Julia, Kunstler, Georges, Lehtonen, Aleksi, Liebergesell, Mario, Manning, Peter, Milligan, Harriet, Müller, Sandra, Muys, Bart, Nguyen, Diem, Nock, Charles, Ohse, Bettina, Paquette, Alain, Peñuelas, Josep, Pollastrini, Martina, Radoglou, Kalliopi, Raulund-Rasmussen, Karsten, Roger, Fabian, Seidl, Rupert, Selvi, Federico, Stenlid, Jan, Valladares, Fernando, van Keer, Johan, Vesterdal, Lars, Fischer, Markus, Gamfeldt, Lars and Allan, Eric"	"Ecology Letters"	"10.1111/ele.12868"
"SDIV"	2018	"Risks and opportunities of trophic rewilding for arthropod communities"	"van Klink, Roel and WallisDeVries, Michiel F."	"Philosophical Transactions of the Royal Society B: Biological Sciences"	"10.1098/rstb.2017.0441"
"SDIV"	2019	"Conventional land-use intensification reduces species richness and increases production: A global meta-analysis"	"Beckmann, Michael, Gerstner, Katharina, Akin-Fajiye, Morodoluwa, Ceaușu, Silvia, Kambach, Stephan, Kinlock, Nicole L., Phillips, Helen R. P., Verhagen, Willem, Gurevitch, Jessica, Klotz, Stefan, Newbold, Tim, Verburg, Peter H., Winter, Marten and Seppelt, Ralf"	"Global Change Biology"	"10.1111/gcb.14606"
"SDIV"	2019	"The geography of biodiversity change in marine and terrestrial assemblages"	"Blowes, Shane A., Supp, Sarah R., Antão, Laura H., Bates, Amanda, Bruelheide, Helge, Chase, Jonathan M., Moyes, Faye, Magurran, Anne, McGill, Brian, Myers-Smith, Isla H., Winter, Marten, Bjorkman, Anne D., Bowler, Diana E., Byrnes, Jarrett E. K., Gonzalez, Andrew, Hines, Jes, Isbell, Forest, Jones, Holly P., Navarro, Laetitia M., Thompson, Patrick L., Vellend, Mark, Waldock, Conor and Dornelas, Maria"	"Science"	"10.1126/science.aaw1620"
"SDIV"	2019	"More salt, please: global patterns, responses and impacts of foliar sodium in grasslands"	"Borer, E. T., Lind, E. M., Firn, J., Seabloom, E. W., Anderson, T. M., Bakker, E. S., Biederman, L., La Pierre, K. J., MacDougall, A. S., Moore, J. L., Risch, A. C., Schutz, M. and Stevens, C. J."	"Ecology Letters"	"10.1111/ele.13270"
"SDIV"	2019	"sPlot – A new tool for global vegetation analyses"	"Bruelheide, Helge, Dengler, Jürgen, Jiménez‐Alfaro, Borja, Purschke, Oliver, Hennekens, Stephan M., Chytrý, Milan, Pillar, Valério D., Jansen, Florian, Kattge, Jens, Sandel, Brody, Aubin, Isabelle, Biurrun, Idoia, Field, Richard, Haider, Sylvia, Jandt, Ute, Lenoir, Jonathan, Peet, Robert K., Peyre, Gwendolyn, Sabatini, Francesco Maria, Schmidt, Marco, Schrodt, Franziska, Winter, Marten, Aćić, Svetlana, Agrillo, Emiliano, Alvarez, Miguel, Ambarlı, Didem, Angelini, Pierangela, Apostolova, Iva, Arfin Khan, Mohammed A. S., Arnst, Elise, Attorre, Fabio, Baraloto, Christopher, Beckmann, Michael, Berg, Christian, Bergeron, Yves, Bergmeier, Erwin, Bjorkman, Anne D., Bondareva, Viktoria, Borchardt, Peter, Botta‐Dukát, Zoltán, Boyle, Brad, Breen, Amy, Brisse, Henry, Byun, Chaeho, Cabido, Marcelo R., Casella, Laura, Cayuela, Luis, Černý, Tomáš, Chepinoga, Victor, Csiky, János, Curran, Michael, Ćušterevska, Renata, Dajić Stevanović, Zora, De Bie, Els, de Ruffray, Patrice, De Sanctis, Michele, Dimopoulos, Panayotis, Dressler, Stefan, Ejrnæs, Rasmus, El‐Sheikh, Mohamed Abd El‐Rouf Mousa, Enquist, Brian, Ewald, Jörg, Fagúndez, Jaime, Finckh, Manfred, Font, Xavier, Forey, Estelle, Fotiadis, Georgios, García‐Mijangos, Itziar, Gasper, André Luis, Golub, Valentin, Gutierrez, Alvaro G., Hatim, Mohamed Z., He, Tianhua, Higuchi, Pedro, Holubová, Dana, Hölzel, Norbert, Homeier, Jürgen, Indreica, Adrian, Işık Gürsoy, Deniz, Jansen, Steven, Janssen, John, Jedrzejek, Birgit, Jiroušek, Martin, Jürgens, Norbert, Kącki, Zygmunt, Kavgacı, Ali, Kearsley, Elizabeth, Kessler, Michael, Knollová, Ilona, Kolomiychuk, Vitaliy, Korolyuk, Andrey, Kozhevnikova, Maria, Kozub, Łukasz, Krstonošić, Daniel, Kühl, Hjalmar, Kühn, Ingolf, Kuzemko, Anna, Küzmič, Filip, Landucci, Flavia, Lee, Michael T., Levesley, Aurora, Li, Ching‐Feng, Liu, Hongyan, Lopez‐Gonzalez, Gabriela, Lysenko, Tatiana, Macanović, Armin, Mahdavi, Parastoo, Manning, Peter, Marcenò, Corrado, Martynenko, Vassiliy, Mencuccini, Maurizio, Minden, Vanessa, Moeslund, Jesper Erenskjold, Moretti, Marco, Müller, Jonas V., Munzinger, Jérôme, Niinemets, Ülo, Nobis, Marcin, Noroozi, Jalil, Nowak, Arkadiusz, Onyshchenko, Viktor, Overbeck, Gerhard E., Ozinga, Wim A., Pauchard, Anibal, Pedashenko, Hristo, Peñuelas, Josep, Pérez‐Haase, Aaron, Peterka, Tomáš, Petřík, Petr, Phillips, Oliver L., Prokhorov, Vadim, Rašomavičius, Valerijus, Revermann, Rasmus, Rodwell, John, Ruprecht, Eszter, Rūsiņa, Solvita, Samimi, Cyrus, Schaminée, Joop H. J., Schmiedel, Ute, Šibík, Jozef, Šilc, Urban, Škvorc, Željko, Smyth, Anita, Sop, Tenekwetche, Sopotlieva, Desislava, Sparrow, Ben, Stančić, Zvjezdana, Svenning, Jens‐Christian, Swacha, Grzegorz, Tang, Zhiyao, Tsiripidis, Ioannis, Turtureanu, Pavel Dan, Uğurlu, Emin, Uogintas, Domas, Valachovič, Milan, Vanselow, Kim André, Vashenyak, Yulia, Vassilev, Kiril, Vélez‐Martin, Eduardo, Venanzoni, Roberto, Vibrans, Alexander Christian, Violle, Cyrille, Virtanen, Risto, Wehrden, Henrik, Wagner, Viktoria, Walker, Donald A., Wana, Desalegn, Weiher, Evan, Wesche, Karsten, Whitfeld, Timothy, Willner, Wolfgang, Wiser, Susan, Wohlgemuth, Thomas, Yamalov, Sergey, Zizka, Georg, Zverev, Andrei and Chiarucci, Alessandro"	"Journal of Vegetation Science"	"10.1111/jvs.12710"
"SDIV"	2019	"Plant traits moderate pollen limitation of introduced and native plants: a phylogenetic meta-analysis of global scale"	"Burns, Jean H., Bennett, Joanne M., Li, Junmin, Xia, Jing, Arceo-Gómez, Gerardo, Burd, Martin, Burkle, Laura A., Durka, Walter, Ellis, Allan G., Freitas, Leandro, Rodger, James G., Vamosi, Jana C., Wolowski, Marina, Ashman, Tia-Lynn, Knight, Tiffany M. and Steets, Janette A."	"New Phytologist"	"10.1111/nph.15935"
"SDIV"	2019	"Global mismatches in aboveground and belowground biodiversity"	"Cameron, Erin K., Martins, Inês S., Lavelle, Patrick, Mathieu, Jérôme, Tedersoo, Leho, Bahram, Mohammad, Gottschall, Felix, Guerra, Carlos A., Hines, Jes, Patoine, Guillaume, Siebert, Julia, Winter, Marten, Cesarz, Simone, Ferlian, Olga, Kreft, Holger, Lovejoy, Thomas E., Montanarella, Luca, Orgiazzi, Alberto, Pereira, Henrique M., Phillips, Helen R. P., Settele, Josef, Wall, Diana H. and Eisenhauer, Nico"	"Conservation Biology"	"10.1111/cobi.13311"
"SDIV"	2019	"Conserving evolutionary history does not result in greater diversity over geological time scales"	"Cantalapiedra, J. L., Aze, T., Cadotte, M. W., Riva, G. V. Dalla, Huang, D., Mazel, F., Pennell, M. W., Ríos, M. and Mooers, A. Ø."	"Proceedings of the Royal Society B: Biological Sciences"	"10.1098/rspb.2018.2896"
"SDIV"	2019	"Traits linked with species invasiveness and community invasibility vary with time, stage and indicator of invasion in a long-term grassland experiment"	"Catford, J. A., Smith, A. L., Wragg, P. D., Clark, A. T., Kosmala, M., Cavender-Bares, J., Reich, P. B. and Tilman, D."	"Ecology Letters"	"10.1111/ele.13220"
"SDIV"	2019	"sFDvent: A global trait database for deep-sea hydrothermal-vent fauna"	"Chapman, Abbie S. A., Beaulieu, Stace E., Colaço, Ana, Gebruk, Andrey V., Hilario, Ana, Kihara, Terue C., Ramirez-Llodra, Eva, Sarrazin, Jozée, Tunnicliffe, Verena, Amon, Diva J., Baker, Maria C., Boschen-Rose, Rachel E., Chen, Chong, Cooper, Isabelle J., Copley, Jonathan T., Corbari, Laure, Cordes, Erik E., Cuvelier, Daphne, Duperron, Sébastien, Du Preez, Cherisse, Gollner, Sabine, Horton, Tammy, Hourdez, Stéphane, Krylova, Elena M., Linse, Katrin, LokaBharathi, P. A., Marsh, Leigh, Matabos, Marjolaine, Mills, Susan Wier, Mullineaux, Lauren S., Rapp, Hans Tore, Reid, William D. K., Rybakova , Elena, A. Thomas, Tresa Remya, Southgate, Samuel James, Stöhr, Sabine, Turner, Phillip J., Watanabe, Hiromi Kayama, Yasuhara, Moriaki and Bates, Amanda E."	"Global Ecology and Biogeography"	"10.1111/geb.12975"
"SDIV"	2019	"Species richness change across spatial scales"	"Chase, Jonathan M., McGill, Brian J., Thompson, Patrick L., Antão, Laura H., Bates, Amanda E., Blowes, Shane A., Dornelas, Maria, Gonzalez, Andrew, Magurran, Anne E., Supp, Sarah R., Winter, Marten, Bjorkman, Anne D., Bruelheide, Helge, Byrnes, Jarrett E. K., Cabral, Juliano Sarmento, Elahi, Robin, Gomez, Catalina, Guzman, Hector M., Isbell, Forest, Myers-Smith, Isla H., Jones, Holly P., Hines, Jes, Vellend, Mark, Waldock, Conor and O'Connor, Mary"	"Oikos"	"10.1111/oik.05968"
"SDIV"	2019	"Scale Both Confounds and Informs Characterization of Species Coexistence in Empirical Systems"	"Clark, A., Hillebrand, H. and Harpole, W. S."	"Am Nat"	"10.1086/705826"
"SDIV"	2019	"How to estimate complementarity and selection effects from an incomplete sample of species"	"Clark, A. T., Barry, K. E., Roscher, C., Buchmann, T., Loreau, M. and Harpole, W. S."	"Methods in Ecology and Evolution"	"10.1111/2041-210x.13285"
"SDIV"	2019	"Contingent factors explain average divergence in functional composition over 88 years of old field succession"	"Clark, Adam Thomas, Knops, Johannes M. H. and Tilman, Dave"	"Journal of Ecology"	"10.1111/1365-2745.13070"
"SDIV"	2019	"What we (don't) know about global plant diversity"	"Cornwell, William K., Pearse, William D., Dalrymple, Rhiannon L. and Zanne, Amy E."	"Ecography"	"10.1111/ecog.04481"
"SDIV"	2019	"Evolution of interdisciplinarity in biodiversity science"	"Craven, Dylan, Winter, Marten, Hotzel, Konstantin, Gaikwad, Jitendra, Eisenhauer, Nico, Hohmuth, Martin, König-Ries, Birgitta and Wirth, Christian"	"Ecology and Evolution"	"10.1002/ece3.5244"
"SDIV"	2019	"Where Newton might have taken ecology"	"Currie, David J."	"Global Ecology and Biogeography"	"10.1111/geb.12842"
"SDIV"	2019	"Mycorrhizal fungi influence global plant biogeography"	"Delavaux, Camille S., Weigelt, Patrick, Dawson, Wayne, Duchicela, Jessica, Essl, Franz, van Kleunen, Mark, König, Christian, Pergl, Jan, Pyšek, Petr, Stein, Anke, Winter, Marten, Schultz, Peggy, Kreft, Holger and Bever, James D."	"Nature Ecology & Evolution"	"10.1038/s41559-019-0823-4"
"SDIV"	2019	"Towards a macroscope: Leveraging technology to transform the breadth, scale and resolution of macroecological data"	"Dornelas, Maria, Madin, Elizabeth M. P., Bunce, Michael, DiBattista, Joseph D., Johnson, Mark, Madin, Joshua S., Magurran, Anne E., McGill, Brian J., Pettorelli, Nathalie, Pizarro, Oscar, Williams, Stefan B., Winter, Marten and Bates, Amanda E."	"Global Ecology and Biogeography"	"10.1111/geb.13025"
"SDIV"	2019	"Drivers of the relative richness of naturalized and invasive plant species on Earth"	"Essl, Franz, Dawson, Wayne, Kreft, Holger, Pergl, Jan, Pyšek, Petr, Van Kleunen, Mark, Weigelt, Patrick, Mang, Thomas, Dullinger, Stefan, Lenzner, Bernd, Moser, Dietmar, Maurel, Noëlie, Seebens, Hanno, Stein, Anke, Weber, Ewald, Chatelain, Cyrille, Inderjit, Genovesi, Piero, Kartesz, John, Morozova, Olga, Nishino, Misako, Nowak, Pauline M, Pagad, Shyama, Shu, Wen-Sheng and Winter, Marten"	"AoB PLANTS"	"10.1093/aobpla/plz051"
"SDIV"	2019	"A Minimal Model for the Latitudinal Diversity Gradient Suggests a Dominant Role for Ecological Limits"	"Etienne, Rampal S., Cabral, Juliano Sarmento, Hagen, Oskar, Hartig, Florian, Hurlbert, Allen H., Pellissier, Loïc, Pontarp, Mikael and Storch, David"	"The American Naturalist"	"10.1086/705243"
"SDIV"	2019	"The role of fruit heteromorphism in the naturalization of Asteraceae"	"Fenesi, Annamária, Sándor, Dorottya, Pyšek, Petr, Dawson, Wayne, Ruprecht, Eszter, Essl, Franz, Kreft, Holger, Pergl, Jan, Weigelt, Patrick, Winter, Marten and Van Kleunen, Mark"	"Annals of Botany"	"10.1093/aob/mcz012"
"SDIV"	2019	"Leaf nutrients, not specific leaf area, are consistent indicators of elevated nutrient inputs"	"Firn, Jennifer, McGree, James M., Harvey, Eric, Flores-Moreno, Habacuc, Schütz, Martin, Buckley, Yvonne M., Borer, Elizabeth T., Seabloom, Eric W., La Pierre, Kimberly J., MacDougall, Andrew M., Prober, Suzanne M., Stevens, Carly J., Sullivan, Lauren L., Porter, Erica, Ladouceur, Emma, Allen, Charlotte, Moromizato, Karine H., Morgan, John W., Harpole, W. Stanley, Hautier, Yann, Eisenhauer, Nico, Wright, Justin P., Adler, Peter B., Arnillas, Carlos Alberto, Bakker, Jonathan D., Biederman, Lori, Broadbent, Arthur A. D., Brown, Cynthia S., Bugalho, Miguel N., Caldeira, Maria C., Cleland, Elsa E., Ebeling, Anne, Fay, Philip A., Hagenah, Nicole, Kleinhesselink, Andrew R., Mitchell, Rachel, Moore, Joslin L., Nogueira, Carla, Peri, Pablo Luis, Roscher, Christiane, Smith, Melinda D., Wragg, Peter D. and Risch, Anita C."	"Nature Ecology & Evolution"	"10.1038/s41559-018-0790-1"
"SDIV"	2019	"Calibrating an individual-based movement model to predict functional connectivity for little owls"	"Hauenstein, Severin, Fattebert, Julien, Grüebler, Martin U., Naef-Daenzer, Beat, Pe'er, Guy and Hartig, Florian"	"Ecological Applications"	"10.1002/eap.1873"
"SDIV"	2019	"Deficits of biodiversity and productivity linger a century after agricultural abandonment"	"Isbell, Forest, Tilman, David, Reich, Peter B. and Clark, Adam Thomas"	"Nature Ecology & Evolution"	"10.1038/s41559-019-1012-1"
